"","Entity.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","FSSI.Stock.","ITIS.Taxon.Serial.Number","Scientific.Name","Common.Name","Stock.Area","Assessment.Year","Assessment.Month","Last.Data.Year","Update.Type","Review.Result","Assessment.Model","Model.Version","Lead.Lab","Citation","Final.Assessment.Report.1","Final.Assessment.Report.2","Point.of.Contact","Life.History.Data","Abundance.Data","Catch.Data","Assessment.Level","Assessment.Frequency","Assessment.Type","Model.Category","Catch.Input.Data","Abundance.Input.Data","Biological.Input.Data","Ecosystem.Linkage","Composition.Input.Data","F.Year","Estimated.F","F.Unit","F.Basis","Flimit","Flimit.Basis","Fmsy","Fmsy.Basis","F.Flimit","F.Fmsy","Ftarget","Ftarget.Basis","F.Ftarget","B.Year","Estimated.B","B.Unit","B.Basis","Blimit","Blimit.Basis","Bmsy","Bmsy.Basis","B.Blimit","B.Bmsy","MSY","MSY.Unit","Comments"
"34","Black sea bass - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",167687,"Centropristis striata","Black sea bass","Mid-Atlantic Coast",2012,7,2011,"Full Update","Full acceptance","SCALE",NA,"NEFSC","MAFMC Memo to C. Moore, 7/23/12. Black Sea Bass Management Measures for 2013-2015; & ""BSB Assess. Summary for 2012"" by G. Shepherd",NA,NA,"James Weinberg",2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.209999993443489,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.439999997615814,"F40%",0.439999997615814,"F40% as proxy",0.476999998092651,0.476999998092651,NA,NA,NA,2011,11145,"mt","Spawning biomass",5440,"0.5*Bmsy",10880,"Length-based YPR",2.04900002479553,1.02400004863739,3284,"mt",NA
"35","Black sea bass - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",167687,"Centropristis striata","Black sea bass","Mid-Atlantic Coast",2017,1,2015,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD 17-01 (SAW/SARC62)","62nd Northeast Regional Stock Assessment Workshop (62nd SAW) Assessment Summary Report",NA,"Gary Shepherd",2,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,2015,0.270000010728836,"Instantaneous annual F averaged across ages","Apical F with retrospective adjustment",0.360000014305115,"F40%",0.360000014305115,"F40% as proxy",0.75,0.75,NA,NA,NA,2015,22176,"mt","SSB with restrospective adjustment",4834,"0.5*Bmsy",9667,"Length-based YPR",4.58799982070923,2.29399991035461,3097,"mt",NA
"36","Black sea bass - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",167687,"Centropristis striata","Black sea bass","Mid-Atlantic Coast",2019,8,2018,NA,"Full acceptance","ASAP","2016.0","NEFSC",NA,"Operational Assessment of the Black Sea Bass, Scup, Bluefish, and Monkfish Stocks, Updated Through 2018",NA,"Gary Shepherd",NA,NA,NA,NA,NA,"Operational",6,4,4,NA,1,4,2018,0.419999986886978,"Rate","Average F (Ages 6 - 7) - Retrospective Adjusted",0.46000000834465,"Fmsy",0.46000000834465,"F40% as proxy",0.912999987602234,0.912999987602234,NA,NA,NA,2018,33407,"Metric Tons","Spawning biomass - Restrospective Adjusted",7046,"0.5*Bmsy",14092,"SSB40%",4.74100017547607,2.37100005149841,4773,"Metric Tons",NA
"37","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2005,7,2005,"Full Update","Full acceptance","Index","Survey Abundance","MAFMC","MAFMC, Scup Management Measures, 2006",NA,NA,"Scup Monitoring Committee, MAFMC",0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,0.259999990463257,"Fmax",0.259999990463257,"proxy",NA,NA,NA,NA,NA,2005,0.689999997615814,"kg/tow","Spring SSB, 3-yr average",2.76999998092651,"historical surveys",2.76999998092651,"proxy",0.25,0.25,NA,NA,NA
"38","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2009,10,2008,"Full Update","Full acceptance","ASAP/SCAA","NFT 2008a","NEFSC","NEFSC RD 09-18 (2009)","Stock Assessment of Scup for 2009",NA,"James Weinberg",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2008,0.0480000004172325,"Average_F","Ages_2-7+",0.177000001072884,"F40%",0.177000001072884,"F40% as proxy",0.270999997854233,0.270999997854233,NA,NA,NA,2008,187888,"mt","Spawning biomass",46022,"0.5*Bmsy",92044,"SSB40%",4.08300018310547,2.04099988937378,16161,"mt",NA
"39","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2009,1,2007,"Benchmark","Full acceptance","ASAP","NFT 2.0.17","NEFSC","NEFSC  Memo (Thompson) April 20, 2009; NEFSC CRD 09-02 (2009)","The Northeast Data Poor Stocks  Working Group Report",NA,"Jim Weinberg",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2007,0.0540000014007092,"Instantaneous annual F for age with maximum F","apical F (max F at age)",0.177000001072884,"F40%",0.177000001072884,"F40% as proxy",0.305000007152557,0.305000007152557,NA,NA,NA,2007,119343,"mt","Spawning biomass",46022,"0.5*Bmsy",92044,"B40%",2.59299993515015,1.29700005054474,16161,"mt",NA
"40","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2010,7,2009,"Partial Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","NEFSC RD 10-16 (2010)","Stock Assessment of Scup for 2010",NA,"James Weinberg",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2009,0.0430000014603138,"Average_F","Ages_2-7+",0.177000001072884,"F40%",0.177000001072884,"F40% as proxy",0.243000000715256,0.243000000715256,NA,NA,NA,2009,154545,"mt","Spawning biomass",46022,"0.5*Bmsy",92044,"SSB40%",3.35800004005432,1.67900002002716,16161,"mt",NA
"41","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2011,10,2010,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","NEFSC RD 11-21 (2011)","Scup Assessment 2011",NA,"James Weinberg",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.0399999991059303,"Average_F","Ages_2-7+",0.177000001072884,"F40%",0.177000001072884,"F40% as proxy",0.225999996066093,0.225999996066093,NA,NA,NA,2009,186262,"mt","Spawning biomass",46022,"0.5*Bmsy",92044,"SSB40%",4.04699993133545,2.0239999294281,16161,"mt",NA
"42","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2012,7,2011,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","""Stock Assessment of Scup for 2012"" by M. Terceiro; and Memo to C. Moore from MAFMC staff 7/31/12","Stock Assessment of Scup  (Stenotomus chrysops)  for 2012",NA,"James Weinberg",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.034000001847744,"Average_F","Ages_2-7+",0.177000001072884,"F40%",0.177000001072884,"F40% as proxy",0.19200000166893,0.19200000166893,NA,NA,NA,2009,190424,"mt","Spawning biomass",46022,"0.5*Bmsy",92044,"SSB40%",4.13800001144409,2.06900000572205,16161,"mt",NA
"43","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2015,7,2014,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","""60th SAW, Assessment Summary Report"" NEFSC, 2015 (CRD 15-07)","SCUP BENCHMARK STOCK ASSESSMENT FOR 2015",NA,"James Weinberg",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2014,0.127000004053116,"apical F","Age_3",0.219999998807907,"F40%",0.219999998807907,"F40% as proxy",0.577000021934509,0.577000021934509,NA,NA,NA,2014,182915,"mt","Spawning biomass",43651,"0.5*Bmsy",87302,"SSB40%",4.19000005722046,2.09500002861023,11752,NA,NA
"44","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2017,6,2016,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Scup Stock Assessment Update for 2017. Mark Terceiro. Northeast Fisheries Science Center","Scup Stock Assessment Update for 2017",NA,"Mark Terceiro",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2016,0.138999998569489,"apical F","F_for_Age_3_Fish",0.219999998807907,"F40%",0.219999998807907,"F40% as proxy",0.632000029087067,0.632000029087067,NA,NA,NA,2016,179898,"mt","Spawning biomass",43651,"0.5*Bmsy",87302,"SSB40%",4.12099981307983,2.06100010871887,11752,NA,NA
"45","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",169182,"Stenotomus chrysops","Scup","Atlantic Coast",2019,8,2018,NA,"Full acceptance","ASAP","2015 Version","NEFSC",NA,"Operational Assessment of the Black Sea Bass, Scup, Bluefish, and Monkfish Stocks, Updated Through 2018",NA,"Mark Terceiro",NA,NA,NA,NA,NA,"Operational",6,4,4,NA,1,4,2018,0.158000007271767,"Rate","Fully Selected F - Age 3",0.215000003576279,"Fmsy",0.215000003576279,"F40% as proxy",0.735000014305115,0.735000014305115,NA,NA,NA,2018,186578,"Metric Tons","Spawning Stock Biomass",43651,"0.5*Bmsy",94020,"SSB40%",4.27400016784668,1.98399996757507,12927,"Metric Tons",NA
"46","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2005,7,2004,"Full Update","Full acceptance","VPA","ADAPT","NEFSC","NEFSC CRD 05-10 (2005)","41st SAW Assessment Report",NA,"Mark Terceiro",2,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2004,0.400000005960464,"Fully_Recruited_F","Ages_3-5",0.275999993085861,"Fmax",0.275999993085861,"proxy",1.45000004768372,1.45000004768372,NA,NA,NA,2004,54900,"mt","Total stock biomass",46323,"YPR & Recruits",92646,"proxy",1.18499994277954,0.592999994754791,19072,"mt",NA
"47","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2006,6,2005,"Full Update","Full acceptance","VPA",NA,"NEFSC","NEFSC CRD 06-17 (2006)","Stock Assessment  of Summer Flounder   for 2006",NA,"Weinberg",2,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2005,0.529999971389771,"Average_F","Ages_3-5",0.275999993085861,"Fmax",0.275999993085861,"proxy",1.91999995708466,1.91999995708466,0.275999993085861,"Fmsy",1.91999995708466,2006,47800,"mt","Total stock biomass",46323,"0.5*Bmsy",92645,"YPR_and_recruits",1.02999997138977,0.519999980926514,21444,"mt",NA
"48","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2007,6,2006,"Full Update","Full acceptance","VPA","ADAPT","NEFSC","NEFSC CRD 06-17 (2006)","Summer Flounder  Stock Assessment Summary for 2007",NA,"Mark Terceiro",2,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2006,0.349999994039536,"Average_F","Ages_3-5",0.280000001192093,"Fmax",0.280000001192093,"proxy",1.26999998092651,1.26999998092651,0.280000001192093,"Fmsy",1.26999998092651,2006,42316,"mt","Spawning biomass",44706,"0.5*Bmsy",89411,"SSB_Proxy_Fmax",0.949999988079071,0.469999998807907,21444,"mt",NA
"49","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2008,6,2007,"Benchmark","Full acceptance","ASAP","2.0.18","NEFSC","NEFSC CRD08-11","47th Northeast Regional  Stock Assessment Workshop (47th SAW)",NA,"Jim Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2007,0.287999987602234,"Fully_Recruited_F","Ages_3=7+",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.929000020027161,0.929000020027161,0.254999995231628,"F40%",1.12899994850159,2007,43363,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35",1.44400000572205,0.722000002861023,NA,NA,NA
"50","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2009,10,2008,"Full Update","Full acceptance","ASAP","NFT 2008a","NEFSC","NEFSC CRD 09-17 (2009)","Stock Assessment of Summer Flounder  for 2009",NA,"James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2008,0.25,"Average_F","Ages_3-7+",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.805999994277954,0.805999994277954,0.254999995231628,"F40%",0.980000019073486,2008,46029,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35%",1.53199994564056,0.765999972820282,13122,"mt",NA
"51","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2010,7,2009,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","NEFSC CRD 10-14 (2010)","Stock Assessment of Summer Flounder for 2010",NA,"James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2009,0.237000003457069,"Average_F","Ages_3-7+",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.764999985694885,0.764999985694885,0.254999995231628,"F40%",0.929000020027161,2009,53458,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35%",1.77999997138977,0.889999985694885,13122,"mt",NA
"52","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2011,10,2010,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","NEFSC CRD 11-20 (2011)","Stock Assessment of Summer Flounder, 2011",NA,"James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.216000005602837,"Annual Exploitation Rate","average F (F average across range of ages)",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.697000026702881,0.697000026702881,0.254000008106232,"F40%",0.850000023841858,2010,60238,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35%",2.00500011444092,1.00300002098083,13122,"mt",NA
"53","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2012,7,2011,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","""Stock Assessment of Summer Flounder for 2012"" by Mark Terceiro; and Memo to C. Moore from MAFMC staff 7/20/12","Stock Assessment of Summer Flounder for 2012",NA,"James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.24099999666214,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.77700001001358,0.77700001001358,0.254000008106232,"F40%",0.949000000953674,2011,57020,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35%",1.89800000190735,0.949000000953674,13122,"mt",NA
"54","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2013,8,2012,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD13-14 (57th SAW Assessment Summary Report)","SUMMER FLOUNDER STOCK ASSESSMENT FOR 2013",NA,"James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2012,0.284999996423721,"Apical  F, age 4","apical F (max F at age)",0.308999985456467,"F35%",0.308999985456467,"F35% as proxy",0.921999990940094,0.921999990940094,NA,NA,NA,2012,51238,"mt","Spawning biomass",31197,"0.5*Bmsy",62394,"SSB35%",1.64199995994568,0.820999979972839,12945,"mt",NA
"55","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2015,8,2014,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Stock Assessment Update of Summer flounder for 2015, NEFSC CRD 15-13",NA,NA,"James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2014,0.358999997377396,"Apical  F, age 4","apical F (max F at age)",0.308999985456467,"F35%",0.308999985456467,"F35% as proxy",1.16199994087219,1.16199994087219,NA,NA,NA,2014,40323,"mt","Spawning biomass",31197,"0.5*Bmsy",62394,"SSB35%",1.29299998283386,0.646000027656555,12945,NA,NA
"56","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2016,9,2015,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Stock Assessment Update of Summer flounder for 2016, NEFSC CRD 16-15","Stock Assessment of Summer Flounder for 2016",NA,"Mark Terceiro",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2015,0.389999985694885,"Apical  F, age 4","apical F (max F at age)",0.308999985456467,"F35%",0.308999985456467,"F35% as proxy",1.26199996471405,1.26199996471405,NA,NA,NA,2015,36240,"mt","Spawning biomass",31197,"0.5*Bmsy",62394,"SSB35%",1.16199994087219,0.580999970436096,12945,NA,NA
"57","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",172735,"Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast",2019,3,2017,NA,"Full acceptance","ASAP","Forward-projecting age-structured model","NEFSC",NA,"66th Northeast Regional Stock Assessment Workshop (66th SAW) Assessment Summary Report",NA,"Mark Terceiro",NA,NA,NA,NA,NA,"Research & Operational",6,5,4,NA,2,4,2017,0.333999991416931,"Fully Selected F","Age - 4",0.448000013828278,"Fmsy",0.448000013828278,"F35% as proxy",0.745999991893768,0.745999991893768,NA,NA,NA,2017,44552,"mt","Spawning biomass",28580,"0.5*Bmsy",57159,"B35%",1.55900001525879,0.778999984264374,15973,"mt",NA
"58","Tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","NEFSC","Northeast Shelf","Y",168546,"Lopholatilus chamaeleonticeps","Tilefish","Mid-Atlantic Coast",2005,12,2005,"Benchmark","Partial acceptance - Status determinations only","ASPIC",NA,NA,"SARC 41 Report (2005)","ASSESSMENT OF GOLDEN TILEFISH ( Lopholatilus chamaeleonticeps)  in the Middle Atlantic-Sou thern New England Region",NA,NA,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,NA,0.209999993443489,"Direct estimate",0.870000004768372,NA,0.209999993443489,"Fmsy",NA,2005,NA,"mt","Total stock biomass",NA,NA,9384,"Direct Estimate",NA,0.720000028610229,NA,NA,NA
"59","Tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","NEFSC","Northeast Shelf","Y",168546,"Lopholatilus chamaeleonticeps","Tilefish","Mid-Atlantic Coast",2009,7,2008,"Benchmark","Full acceptance","ASPIC Model",NA,"NEFSC","NEFSC CRD 09-10 (2009)","48th Northeast Regional Stock Assessment Workshop (48th SAW) Assessment Summary Report",NA,"James Weinberg",1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,2008,0.0599999986588955,"Annual Exploitation Rate","Frate",0.159999996423721,"Fmsy",0.159999996423721,"Direct estimate",0.375,0.375,NA,NA,NA,2008,11910,"mt","Total stock biomass",NA,NA,11400,"Direct Estimate",NA,1.04499995708466,1868,NA,NA
"60","Tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","NEFSC","Northeast Shelf","Y",168546,"Lopholatilus chamaeleonticeps","Tilefish","Mid-Atlantic Coast",2014,1,2012,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD 14-03 (2014)","58th Northeast Regional Stock Assessment Workshop (58th SAW) Assessment Report",NA,"James Weinberg",1,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,2012,0.275000005960464,"Apical_F","Age_5",0.370000004768372,"Fmsy",0.370000004768372,"F25%_as_Proxy",0.742999970912933,0.742999970912933,NA,NA,NA,2012,5229,"mt","Spawning biomass",2577,".5 Bmsy proxy",5153,"B25%",2.02900004386902,1.01499998569489,1029,"mt",NA
"61","Tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","NEFSC","Northeast Shelf","Y",168546,"Lopholatilus chamaeleonticeps","Tilefish","Mid-Atlantic Coast",2017,2,2016,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Golden tilefish, Lopholatilus chamaeleonticeps, stock assessment update through 2016 in the Middle Atlantic - Southern New England Region.  Paul Nitschke NEFSC. Feb. 2017","Golden tilefish, Lopholatilus chamaeleonticeps, stock assessment update through 2016 in the Middle Atlantic - Southern New England Region.",NA,"Paul Nitschke",1,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,2016,0.248999997973442,"apical (fully selected age 5)","apical F (max F at age)",0.310000002384186,"F38%",0.310000002384186,"F38%",0.802999973297119,0.802999973297119,NA,NA,NA,2016,8479,"mt","Spawning biomass",4746,".5 Bmsy proxy",9492,".proxy from Fproxy projection",1.78699994087219,0.89300000667572,957,NA,NA
"62","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",161722,"Clupea harengus","Atlantic herring","Northwestern Atlantic Coast",2006,5,2005,"Benchmark","Full acceptance","ASAP",NA,"NEFSC & Canada","Transboundary Resource & Assessment Committee Status Report 2006/01","Gulf of Maine-Georges Bank Herring Stock Complex",NA,"Weinberg",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2005,0.109999999403954,"Rate","Fishing_Mortality_For_Age_2+",0.310000002384186,"F rate",0.310000002384186,"Fox surplus production model",0.349999994039536,0.349999994039536,NA,NA,NA,2005,1040000,"mt","Age 2+",314500,"0.5*Bmsy",629000,"Fox SP Model",3.30999994277954,1.64999997615814,194000,NA,NA
"63","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",161722,"Clupea harengus","Atlantic herring","Northwestern Atlantic Coast",2009,7,2008,"Full Update","Full acceptance","ASAP","2.0.1.9","NEFSC","TRAC Status Report 2009/04","GULF OF MAINE-GEORGES BANK HERRING STOCK COMPLEX",NA,"Loretta O'Brien",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2008,0.140000000596046,"Rate","Fishing_Mortality_For_Age_2+",0.270000010728836,NA,0.270000010728836,"Fox surplus production model",0.518999993801117,0.518999993801117,NA,NA,NA,2008,652000,"mt","Age 2+",335300,"0.5*Bmsy",670600,"Fox SP Model",1.94500005245209,0.972000002861023,178374,NA,NA
"64","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",161722,"Clupea harengus","Atlantic herring","Northwestern Atlantic Coast",2012,7,2011,"Benchmark","Full acceptance","ASAP","2.0.1.9","NEFSC","SAW/SARC54 ,  NEFSC CRD12-14","54th Northeast Regional Stock Assessment Workshop (54th SAW)",NA,"James Weinberg",3,3,5,5,2,NA,NA,NA,NA,NA,NA,NA,2011,0.140000000596046,"Instantaneous annual F averaged across ages","F rate",0.270000010728836,NA,0.270000010728836,"Direct estimate",0.518999993801117,0.518999993801117,NA,NA,NA,2008,517930,"mt","Spawning biomass",78500,"0.5*Bmsy",157000,"Direct Estimate",6.59800004959106,3.29900002479553,53000,"mt",NA
