VARIABLE,PERIOD,MATH,REGION,SUBAREA,PROD,UNITS,VALUE,NOTES,PRODUCT_LONG_NAME,ALGORITHM,TIME_START,TIME_END,DURATION,INPUT_FILE_NAME,ALGORITHM_REFERENCE,SENSOR,SOURCE_DATA_VERSION,SOURCE_DATA_URL,SOURCE_DATA_DOI,TITLE,CONTRIBUTOR_NAME
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_26_1998_2020,STATS,NES_EPU_NOESTUARIES,GB,PICO_PERCENTAGE-BREWINSST_NES,,0.1902171,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-06-25T00:00:00Z,2020-06-30T23:59:59Z,23 years,WEEK_26_1998_2020-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_27_1998_2019,STATS,NES_EPU_NOESTUARIES,GOM,PICO_PERCENTAGE-BREWINSST_NES,,0.2108454,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-02T00:00:00Z,2019-07-08T23:59:59Z,22 years,WEEK_27_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_27_1998_2019,STATS,NES_EPU_NOESTUARIES,MAB,PICO_PERCENTAGE-BREWINSST_NES,,0.2380262,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-02T00:00:00Z,2019-07-08T23:59:59Z,22 years,WEEK_27_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_27_1998_2019,STATS,NES_EPU_NOESTUARIES,GB,PICO_PERCENTAGE-BREWINSST_NES,,0.1904649,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-02T00:00:00Z,2019-07-08T23:59:59Z,22 years,WEEK_27_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_28_1998_2019,STATS,NES_EPU_NOESTUARIES,GOM,PICO_PERCENTAGE-BREWINSST_NES,,0.2139509,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-09T00:00:00Z,2019-07-15T23:59:59Z,22 years,WEEK_28_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_28_1998_2019,STATS,NES_EPU_NOESTUARIES,MAB,PICO_PERCENTAGE-BREWINSST_NES,,0.2436422,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-09T00:00:00Z,2019-07-15T23:59:59Z,22 years,WEEK_28_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_28_1998_2019,STATS,NES_EPU_NOESTUARIES,GB,PICO_PERCENTAGE-BREWINSST_NES,,0.1919843,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-09T00:00:00Z,2019-07-15T23:59:59Z,22 years,WEEK_28_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_29_1998_2019,STATS,NES_EPU_NOESTUARIES,GOM,PICO_PERCENTAGE-BREWINSST_NES,,0.2177691,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-16T00:00:00Z,2019-07-22T23:59:59Z,22 years,WEEK_29_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_29_1998_2019,STATS,NES_EPU_NOESTUARIES,MAB,PICO_PERCENTAGE-BREWINSST_NES,,0.2524987,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-16T00:00:00Z,2019-07-22T23:59:59Z,22 years,WEEK_29_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_29_1998_2019,STATS,NES_EPU_NOESTUARIES,GB,PICO_PERCENTAGE-BREWINSST_NES,,0.1967896,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-16T00:00:00Z,2019-07-22T23:59:59Z,22 years,WEEK_29_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_30_1998_2019,STATS,NES_EPU_NOESTUARIES,GOM,PICO_PERCENTAGE-BREWINSST_NES,,0.2136434,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-23T00:00:00Z,2019-07-29T23:59:59Z,22 years,WEEK_30_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_30_1998_2019,STATS,NES_EPU_NOESTUARIES,MAB,PICO_PERCENTAGE-BREWINSST_NES,,0.2549687,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-23T00:00:00Z,2019-07-29T23:59:59Z,22 years,WEEK_30_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_30_1998_2019,STATS,NES_EPU_NOESTUARIES,GB,PICO_PERCENTAGE-BREWINSST_NES,,0.1955136,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-23T00:00:00Z,2019-07-29T23:59:59Z,22 years,WEEK_30_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PICO_PERCENTAGE_MEDIAN,WEEK_31_1998_2019,STATS,NES_EPU_NOESTUARIES,GOM,PICO_PERCENTAGE-BREWINSST_NES,,0.2169877,Median of the spatial mean,picoplankton percent composition,Northeast US Shelf - Brewin with SST Phytoplankton Community,1998-07-30T00:00:00Z,2019-08-05T23:59:59Z,22 years,WEEK_31_1998_2019-OCCCI-V5.0-L3B4-PICO_PERCENTAGE-BREWINSST_NES-STATS.SAV,Turner_K._et al. (in progress); Brewin_R.J.W._Sathyendranath_S._Hirata_T._Lavender_S.J._Barciela_R.M._Hardman-Mountford_N.J._2010. A three-component model of phytoplankton size class for the Atlantic Ocean. Ecological Modelling 221_1472–1483. https://doi.org/10.1016/j.ecolmodel.2010.02.014; Brewin_R.J.W._Sathyendranath_S._Jackson_T._Barlow_R._Brotas_V._Airs_R._Lamont_T._2015. Influence of light in the mixed-layer on the parameters of a three-component model of phytoplankton size class. Remote Sensing of Environment 168_437–450. https://doi.org/10.1016/j.rse.2015.07.004; Brewin_R.J.W._Ciavatta_S._Sathyendranath_S._Jackson_T._Tilstone_G._Curran_K._Airs_R.L._Cummings_D._Brotas_V._Organelli_E._Dall’Olmo_G._Raitsos_D.E._2017. Uncertainty in Ocean-Color Estimates of Chlorophyll for Phytoplankton Groups. Front. Mar. Sci. 4. https://doi.org/10.3389/fmars.2017.00104,Ocean Color Climate Change Initiative,V5.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weekly level 3 statistics of PICO_PERCENTAGE data (Northeast US Shelf - Brewin with SST Phytoplankton Community) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
